location_id,latitude,longitude,date,month,season,hour,outdoor_temperature_C,wind_speed_mps,thermal_mass_MJ_m3K,insulation_r_value_m2K_W,glazing,GHI_W_m2,best_shelter_material,indoor_temperature_C
LAD-015,32.800,77.764,2025-11-11,11,Autumn,21,-16.610,3.890,2.533,6.031,0.397,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.410
LAD-015,32.800,77.764,2025-11-11,11,Autumn,22,-17.770,3.500,2.294,4.379,0.434,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.280
LAD-015,32.800,77.764,2025-11-11,11,Autumn,23,-17.200,4.920,2.351,4.711,0.314,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.720
LAD-016,32.805,75.563,2025-11-12,11,Autumn,0,-20.120,2.540,2.893,4.211,0.427,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.720
LAD-016,32.805,75.563,2025-11-12,11,Autumn,1,-19.620,2.010,1.971,3.191,0.300,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.380
LAD-016,32.805,75.563,2025-11-12,11,Autumn,2,-21.070,4.490,2.591,5.233,0.338,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.220
LAD-016,32.805,75.563,2025-11-12,11,Autumn,3,-20.680,4.990,2.814,4.798,0.413,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.100
LAD-016,32.805,75.563,2025-11-12,11,Autumn,4,-19.640,3.310,1.713,5.561,0.438,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.480
LAD-016,32.805,75.563,2025-11-12,11,Autumn,5,-18.070,2.510,2.348,4.353,0.445,9.500,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.380
LAD-016,32.805,75.563,2025-11-12,11,Autumn,6,-18.320,2.560,2.664,3.922,0.456,9.800,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.350
LAD-016,32.805,75.563,2025-11-12,11,Autumn,7,-15.490,2.320,2.421,5.635,0.336,155.200,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.660
LAD-016,32.805,75.563,2025-11-12,11,Autumn,8,-15.780,2.230,2.913,3.732,0.426,299.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.290
LAD-016,32.805,75.563,2025-11-12,11,Autumn,9,-15.080,2.080,2.420,4.536,0.599,377.700,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.460
LAD-016,32.805,75.563,2025-11-12,11,Autumn,10,-12.410,2.270,2.770,4.368,0.402,581.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.340
LAD-016,32.805,75.563,2025-11-12,11,Autumn,11,-10.830,2.300,2.300,4.067,0.512,544.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.280
LAD-016,32.805,75.563,2025-11-12,11,Autumn,12,-10.170,2.310,2.485,2.704,0.574,566.000,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,21.560
LAD-016,32.805,75.563,2025-11-12,11,Autumn,13,-9.530,2.150,2.552,5.451,0.300,522.800,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.220
LAD-016,32.805,75.563,2025-11-12,11,Autumn,14,-8.440,6.160,2.255,3.416,0.487,543.200,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.750
LAD-016,32.805,75.563,2025-11-12,11,Autumn,15,-8.200,3.050,2.825,3.078,0.297,428.600,High-thermal-mass adobe walls with deep window overhangs for shading; active night-purge cross ventilation,17.880
LAD-016,32.805,75.563,2025-11-12,11,Autumn,16,-11.270,4.340,2.050,3.193,0.619,257.600,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.080
LAD-016,32.805,75.563,2025-11-12,11,Autumn,17,-10.410,4.430,2.963,4.706,0.482,169.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.220
LAD-016,32.805,75.563,2025-11-12,11,Autumn,18,-12.920,4.390,2.359,5.001,0.326,11.800,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.560
LAD-016,32.805,75.563,2025-11-12,11,Autumn,19,-13.750,4.700,2.082,5.861,0.298,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.870
LAD-016,32.805,75.563,2025-11-12,11,Autumn,20,-14.580,4.620,2.412,4.793,0.534,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.190
LAD-016,32.805,75.563,2025-11-12,11,Autumn,21,-16.810,4.200,2.270,4.908,0.533,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.880
LAD-016,32.805,75.563,2025-11-12,11,Autumn,22,-17.530,4.430,2.304,4.250,0.553,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.160
LAD-016,32.805,75.563,2025-11-12,11,Autumn,23,-20.250,3.090,2.258,4.045,0.450,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.580
LAD-017,33.204,75.531,2025-11-13,11,Autumn,0,-19.100,2.650,2.116,5.457,0.637,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.030
LAD-017,33.204,75.531,2025-11-13,11,Autumn,1,-19.630,2.530,2.472,5.177,0.376,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.200
LAD-017,33.204,75.531,2025-11-13,11,Autumn,2,-19.870,2.670,2.318,6.219,0.295,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.070
LAD-017,33.204,75.531,2025-11-13,11,Autumn,3,-19.970,2.110,2.628,4.995,0.346,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.190
LAD-017,33.204,75.531,2025-11-13,11,Autumn,4,-20.190,2.250,2.452,3.730,0.524,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.550
LAD-017,33.204,75.531,2025-11-13,11,Autumn,5,-17.460,2.240,2.514,4.944,0.316,10.400,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.280
LAD-017,33.204,75.531,2025-11-13,11,Autumn,6,-18.560,2.720,2.640,4.752,0.401,11.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.150
LAD-017,33.204,75.531,2025-11-13,11,Autumn,7,-16.350,2.660,2.140,4.842,0.393,146.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.440
LAD-017,33.204,75.531,2025-11-13,11,Autumn,8,-15.500,3.390,2.155,4.730,0.275,310.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.840
LAD-017,33.204,75.531,2025-11-13,11,Autumn,9,-14.330,1.940,2.983,4.754,0.356,354.400,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.570
LAD-017,33.204,75.531,2025-11-13,11,Autumn,10,-14.430,2.440,2.325,6.182,0.498,511.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,22.520
LAD-017,33.204,75.531,2025-11-13,11,Autumn,11,-11.530,2.720,2.174,4.380,0.535,612.300,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,22.040
LAD-017,33.204,75.531,2025-11-13,11,Autumn,12,-11.080,1.980,2.429,4.622,0.399,592.900,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.350
LAD-017,33.204,75.531,2025-11-13,11,Autumn,13,-9.610,2.820,2.598,2.748,0.404,543.200,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,20.000
LAD-017,33.204,75.531,2025-11-13,11,Autumn,14,-9.880,3.580,2.404,5.469,0.653,547.700,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,24.400
LAD-017,33.204,75.531,2025-11-13,11,Autumn,15,-10.020,3.810,2.201,3.930,0.260,389.900,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.600
LAD-017,33.204,75.531,2025-11-13,11,Autumn,16,-11.350,4.140,1.949,5.595,0.669,280.400,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,20.890
LAD-017,33.204,75.531,2025-11-13,11,Autumn,17,-12.370,3.720,2.302,5.379,0.478,167.200,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.820
LAD-017,33.204,75.531,2025-11-13,11,Autumn,18,-12.870,4.260,2.541,4.757,0.501,11.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.600
LAD-017,33.204,75.531,2025-11-13,11,Autumn,19,-14.560,4.860,2.528,4.751,0.419,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.300
LAD-017,33.204,75.531,2025-11-13,11,Autumn,20,-14.830,4.200,2.440,5.030,0.404,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.450
LAD-017,33.204,75.531,2025-11-13,11,Autumn,21,-16.500,4.450,1.926,3.975,0.403,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.510
LAD-017,33.204,75.531,2025-11-13,11,Autumn,22,-16.930,3.420,2.339,6.689,0.573,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.810
LAD-017,33.204,75.531,2025-11-13,11,Autumn,23,-18.870,4.450,2.212,5.135,0.557,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.790
LAD-018,33.932,76.581,2025-11-14,11,Autumn,0,-21.290,2.380,2.562,5.138,0.493,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.120
LAD-018,33.932,76.581,2025-11-14,11,Autumn,1,-20.070,2.440,2.185,5.604,0.359,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.190
LAD-018,33.932,76.581,2025-11-14,11,Autumn,2,-20.360,2.420,3.004,3.848,0.434,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.470
LAD-018,33.932,76.581,2025-11-14,11,Autumn,3,-19.980,2.010,2.099,4.882,0.511,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.300
LAD-018,33.932,76.581,2025-11-14,11,Autumn,4,-20.520,2.680,2.812,4.802,0.487,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.190
LAD-018,33.932,76.581,2025-11-14,11,Autumn,5,-19.760,2.070,2.515,4.556,0.501,10.200,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.640
LAD-018,33.932,76.581,2025-11-14,11,Autumn,6,-19.310,2.060,2.089,4.079,0.343,8.800,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.560
LAD-018,33.932,76.581,2025-11-14,11,Autumn,7,-16.430,2.400,2.494,4.593,0.414,135.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.650
LAD-018,33.932,76.581,2025-11-14,11,Autumn,8,-15.520,1.990,2.937,4.804,0.489,273.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,19.450
LAD-018,33.932,76.581,2025-11-14,11,Autumn,9,-14.140,2.380,1.999,4.666,0.393,477.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.690
LAD-018,33.932,76.581,2025-11-14,11,Autumn,10,-13.100,2.170,2.100,4.563,0.502,478.800,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.600
LAD-018,33.932,76.581,2025-11-14,11,Autumn,11,-13.740,2.230,1.899,5.379,0.417,469.900,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.400
LAD-018,33.932,76.581,2025-11-14,11,Autumn,12,-10.900,2.260,1.927,3.407,0.456,617.700,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,20.660
LAD-018,33.932,76.581,2025-11-14,11,Autumn,13,-10.550,2.550,2.435,4.540,0.427,637.800,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.880
LAD-018,33.932,76.581,2025-11-14,11,Autumn,14,-10.960,2.990,2.535,5.857,0.359,507.900,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.750
LAD-018,33.932,76.581,2025-11-14,11,Autumn,15,-10.360,2.940,2.077,3.347,0.336,381.900,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.210
LAD-018,33.932,76.581,2025-11-14,11,Autumn,16,-10.990,4.530,2.177,4.206,0.487,313.200,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,18.090
LAD-018,33.932,76.581,2025-11-14,11,Autumn,17,-12.550,5.760,2.375,4.501,0.630,149.700,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.800
LAD-018,33.932,76.581,2025-11-14,11,Autumn,18,-12.270,4.430,2.416,5.944,0.353,11.200,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.580
LAD-018,33.932,76.581,2025-11-14,11,Autumn,19,-14.510,4.200,1.986,6.517,0.554,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.320
LAD-018,33.932,76.581,2025-11-14,11,Autumn,20,-14.190,6.490,2.728,5.053,0.572,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.840
LAD-018,33.932,76.581,2025-11-14,11,Autumn,21,-16.690,3.820,2.801,4.479,0.367,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.200
LAD-018,33.932,76.581,2025-11-14,11,Autumn,22,-19.460,4.310,2.726,3.465,0.412,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.700
LAD-018,33.932,76.581,2025-11-14,11,Autumn,23,-20.460,3.680,2.737,3.333,0.560,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.470
LAD-019,33.625,75.954,2025-11-15,11,Autumn,0,-20.880,3.270,2.638,4.514,0.529,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.560
LAD-019,33.625,75.954,2025-11-15,11,Autumn,1,-20.390,1.840,2.414,5.122,0.451,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.970
LAD-019,33.625,75.954,2025-11-15,11,Autumn,2,-20.800,3.560,2.031,5.372,0.479,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.600
LAD-019,33.625,75.954,2025-11-15,11,Autumn,3,-20.740,2.870,2.327,3.234,0.523,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,14.750
LAD-019,33.625,75.954,2025-11-15,11,Autumn,4,-21.530,2.240,2.528,5.425,0.478,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.360
LAD-019,33.625,75.954,2025-11-15,11,Autumn,5,-19.550,2.420,1.903,5.204,0.642,10.300,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.480
LAD-019,33.625,75.954,2025-11-15,11,Autumn,6,-19.410,2.060,2.363,5.827,0.272,11.900,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.800
LAD-019,33.625,75.954,2025-11-15,11,Autumn,7,-18.540,2.260,2.740,3.313,0.437,134.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.450
LAD-019,33.625,75.954,2025-11-15,11,Autumn,8,-15.870,3.040,1.882,3.157,0.634,250.900,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,17.230
LAD-019,33.625,75.954,2025-11-15,11,Autumn,9,-13.920,4.090,1.817,4.667,0.528,431.900,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,19.930
LAD-019,33.625,75.954,2025-11-15,11,Autumn,10,-13.600,2.480,2.363,4.158,0.470,569.500,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,20.950
LAD-019,33.625,75.954,2025-11-15,11,Autumn,11,-11.330,1.990,2.233,4.093,0.575,635.800,Sun-dried adobe bricks with 10cm straw-clay exterior jacket insulation and direct solar-gain south windows,23.000
LAD-019,33.625,75.954,2025-11-15,11,Autumn,12,-10.600,2.260,2.355,4.794,0.405,594.100,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.520
LAD-019,33.625,75.954,2025-11-15,11,Autumn,13,-10.390,2.670,2.226,5.170,0.352,551.700,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,21.030
LAD-019,33.625,75.954,2025-11-15,11,Autumn,14,-9.800,3.560,1.999,6.165,0.390,566.900,Stabilized Rammed Earth + Straw-Clay cavity insulation; south Trombe wall with double low-E glazing,22.040
LAD-019,33.625,75.954,2025-11-15,11,Autumn,15,-10.740,3.700,2.076,3.471,0.295,469.800,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,17.290
LAD-019,33.625,75.954,2025-11-15,11,Autumn,16,-10.820,3.390,1.828,3.342,0.329,286.800,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,16.500
LAD-019,33.625,75.954,2025-11-15,11,Autumn,17,-11.810,4.010,2.532,4.709,0.502,139.800,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,18.420
LAD-019,33.625,75.954,2025-11-15,11,Autumn,18,-13.330,4.170,2.488,4.182,0.455,11.700,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.940
LAD-019,33.625,75.954,2025-11-15,11,Autumn,19,-15.450,4.440,2.593,3.660,0.306,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,16.230
LAD-019,33.625,75.954,2025-11-15,11,Autumn,20,-14.600,4.420,2.468,5.392,0.544,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.850
LAD-019,33.625,75.954,2025-11-15,11,Autumn,21,-17.090,4.470,2.404,5.845,0.458,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,17.980
LAD-019,33.625,75.954,2025-11-15,11,Autumn,22,-17.290,7.010,2.244,3.212,0.413,0.000,Rammed earth thermal mass with adjustable cross-ventilation flaps and external fabric solar shading,14.820
LAD-019,33.625,75.954,2025-11-15,11,Autumn,23,-18.790,3.670,2.394,3.873,0.463,0.000,Super-insulated Rammed Earth (straw/clay cavity) + unvented Trombe wall & insulated thermal shutter,15.770
